bedrooms,bathrooms,square_feet,home_value,year,taxes,fips_number
4.0,2.0,1645,318310.0,1935,4531.69,6037
2.0,1.0,1333,224514.0,1947,3311.39,6037
3.0,1.0,1313,281956.0,1947,9049.62,6037
3.0,2.0,1388,167112.0,1953,2456.11,6037
3.0,2.0,1735,188011.0,1953,2743.75,6037
3.0,2.0,1435,46218.0,1946,884.66,6037
3.0,2.0,1684,68949.0,1954,1246.55,6037
2.0,1.0,912,45230.0,1948,925.31,6037
3.0,1.0,1092,122775.0,1946,1942.44,6037
3.0,1.0,1090,188177.0,1952,2772.46,6037
2.0,1.0,864,177486.0,1923,2843.19,6037
2.0,1.0,600,211038.0,2008,2886.68,6037
3.0,2.0,1233,153783.0,1953,2565.82,6037
2.0,1.0,830,49651.0,1941,921.45,6037
4.0,3.0,2981,330182.0,1990,4388.34,6037
4.0,2.0,1734,212100.0,1951,2997.33,6037
2.0,1.0,957,81573.0,1947,1393.56,6037
3.0,3.0,3853,426538.0,1936,5491.77,6037
2.0,1.0,848,241624.0,1940,3277.85,6037
3.0,3.0,2329,109266.0,1951,1755.47,6037
3.0,2.0,1313,197337.0,1937,2776.35,6037
2.0,1.0,1108,169492.0,1923,2504.44,6037
2.0,1.0,1241,212563.0,1944,3004.31,6037
3.0,2.0,1434,353537.0,1940,4803.88,6037
3.0,2.0,1334,302394.0,1940,4097.86,6037
3.0,2.0,1069,216378.0,1940,3051.38,6037
2.0,1.0,1072,302706.0,1940,4278.74,6037
3.0,2.0,1640,55035.0,1947,1027.45,6037
4.0,3.0,2043,466670.0,1954,5765.66,6037
3.0,4.0,2312,533000.0,2002,6689.97,6037
3.0,2.0,1656,351361.0,1950,4648.68,6037
3.0,2.0,1156,193160.0,1954,2859.04,6037
4.0,3.0,1702,252681.0,1956,3202.8,6037
3.0,2.0,1690,276332.0,1956,3482.86,6037
3.0,2.0,1291,58388.0,1957,922.59,6037
4.0,2.0,1979,240178.0,1955,3071.9,6037
3.0,2.0,1533,431000.0,1956,5282.95,6037
4.0,2.0,1693,125283.0,1955,1714.88,6037
3.0,2.0,1371,60959.0,1955,942.07,6037
4.0,2.0,2088,78494.0,1956,1281.13,6037
4.0,3.0,1682,115403.0,1955,1592.55,6037
4.0,3.0,1402,247740.0,1955,3132.24,6037
3.0,2.0,1792,399940.0,1956,4930.36,6037
3.0,2.0,1312,334417.0,1956,4144.4,6037
3.0,2.0,1632,90005.0,1959,1301.52,6037
3.0,2.0,1782,84448.0,1965,1252.61,6037
3.0,2.0,1304,246270.0,1952,3109.62,6037
3.0,2.0,1321,276332.0,1951,3472.02,6037
3.0,2.0,1561,214611.0,1953,2761.97,6037
2.0,1.0,845,212477.0,1952,2703.68,6037
3.0,2.0,1403,232388.0,1953,3053.49,6037
3.0,1.0,1023,205721.0,1942,2620.59,6037
2.0,1.0,800,176663.0,1944,2273.31,6037
4.0,3.0,2321,140164.0,1954,1845.0,6037
3.0,2.0,1622,235051.0,1952,3015.9,6037
3.0,3.0,1567,104129.0,1952,1454.47,6037
3.0,2.0,1290,113422.0,1956,1463.08,6037
3.0,2.0,1426,91076.0,1954,1157.9,6037
3.0,2.0,1049,180269.0,1942,2288.09,6037
3.0,2.0,1067,319245.0,1943,3912.3,6037
2.0,1.0,878,208169.0,1942,2687.65,6037
2.0,1.0,1175,285623.0,1940,3606.89,6037
2.0,1.0,805,329443.0,1944,4108.53,6037
3.0,2.0,1418,460000.0,1938,5575.01,6037
3.0,1.0,1206,369282.0,1947,4698.06,6037
3.0,1.0,975,353677.0,1943,4599.38,6037
3.0,2.0,1132,482000.0,1943,5997.66,6037
3.0,1.0,1116,61666.0,1951,1156.7,6037
3.0,1.0,1012,433000.0,1951,5388.78,6037
3.0,1.0,1573,75338.0,1952,1113.55,6037
3.0,2.0,1393,253398.0,1952,3268.33,6037
3.0,2.0,1617,89015.0,1952,1305.28,6037
3.0,2.0,1517,127619.0,1951,1929.23,6037
3.0,1.0,1062,427907.0,1952,5440.78,6037
4.0,3.0,2422,330454.0,1952,4297.21,6037
4.0,2.0,1779,480409.0,1950,5954.43,6037
3.0,1.0,1019,403446.0,1944,5160.99,6037
3.0,2.0,1676,482769.0,1975,5977.91,6037
2.0,1.0,847,115926.0,1948,1706.09,6037
2.0,1.0,756,335000.0,1950,4319.16,6037
3.0,2.0,1978,256792.0,1955,3470.22,6037
3.0,2.0,1924,310651.0,1953,4272.22,6037
2.0,2.0,1200,482243.0,1974,5973.7,6037
3.0,2.0,1662,452000.0,1979,5636.86,6037
3.0,4.0,2098,249071.0,1924,3400.36,6037
2.0,1.0,675,197687.0,1950,2655.88,6037
3.0,2.0,1448,459000.0,1956,4298.4,6037
2.0,2.0,1196,374482.0,1952,4711.22,6037
3.0,2.0,1742,81759.0,1969,1442.73,6037
3.0,3.0,1562,418243.0,1972,5347.49,6037
3.0,1.0,1034,276668.0,1955,3819.0,6037
4.0,2.0,1978,363204.0,1955,4747.3,6037
4.0,2.0,1732,344175.0,1954,4047.85,6037
5.0,2.0,2008,370793.0,1953,4455.6,6037
3.0,1.0,1112,534000.0,1953,6131.53,6037
4.0,2.0,1729,93563.0,1952,1260.32,6037
4.0,3.0,2268,454036.0,1985,5291.02,6037
3.0,1.0,1293,80718.0,1954,1104.29,6037
3.0,2.0,1648,107453.0,1957,1411.94,6037
3.0,2.0,1480,85488.0,1953,1159.48,6037
4.0,3.0,1958,755000.0,1954,8636.55,6037
4.0,2.0,1280,640000.0,1954,7399.83,6037
3.0,2.0,1354,613552.0,1950,7032.34,6037
3.0,2.0,1264,396391.0,1951,4612.49,6037
3.0,2.0,1636,333890.0,1955,3929.93,6037
4.0,2.0,1372,85967.0,1955,1164.96,6037
4.0,4.0,2403,153306.0,1952,1956.81,6037
4.0,2.0,1629,125259.0,1953,1609.97,6037
3.0,2.0,1675,98529.0,1955,1314.42,6037
4.0,2.0,1832,626935.0,1965,7277.41,6037
3.0,2.0,1862,490143.0,1954,5754.65,6037
4.0,3.0,1936,489516.0,1954,5672.97,6037
3.0,1.0,1044,501582.0,1954,5847.61,6037
3.0,3.0,2311,460312.0,1963,5371.46,6037
3.0,3.0,1761,307113.0,1954,3637.17,6037
5.0,2.0,1733,413217.0,1956,4815.55,6037
3.0,2.0,1595,332937.0,1956,3916.38,6037
2.0,1.0,913,434034.0,1950,5011.08,6037
3.0,2.0,1260,319392.0,1958,3762.16,6037
3.0,1.0,1073,510000.0,1953,5862.4,6037
3.0,3.0,1821,368901.0,1957,4332.75,6037
3.0,1.0,1260,330306.0,1953,3871.76,6037
3.0,3.0,2609,315739.0,1956,4238.63,6037
3.0,3.0,2371,667636.0,1955,8240.85,6037
4.0,3.0,3095,655156.0,1965,8213.26,6037
4.0,3.0,2882,772351.0,1964,9539.03,6037
4.0,3.0,2226,333057.0,1985,4582.99,6037
4.0,2.0,1868,723442.0,1950,8830.01,6037
4.0,3.0,1878,487932.0,1951,5907.85,6037
3.0,2.0,1689,505043.0,1950,6198.45,6037
3.0,2.0,1405,358858.0,1951,4416.13,6037
3.0,2.0,1216,695394.0,1950,8512.92,6037
4.0,3.0,2492,559985.0,1946,6835.72,6037
2.0,2.0,1392,724220.0,1949,8799.18,6037
3.0,2.0,1282,889938.0,1947,10838.26,6037
3.0,2.0,1932,698985.0,1948,8633.74,6037
2.0,1.0,1178,85279.0,1949,1161.86,6037
3.0,1.0,997,642246.0,1944,7862.09,6037
3.0,2.0,1658,899000.0,1946,10945.29,6037
4.0,3.0,2904,891271.0,1941,10904.96,6037
3.0,2.0,1892,845063.0,1952,10298.71,6037
3.0,2.0,1343,398562.0,1952,4859.76,6037
3.0,1.0,1531,147449.0,1951,1925.82,6037
2.0,2.0,1662,479961.0,1947,5885.52,6037
4.0,4.0,2824,1435000.0,1948,17402.65,6037
3.0,1.0,1319,257037.0,1948,3279.21,6037
3.0,2.0,2555,789677.0,1952,9714.0,6037
3.0,2.0,1944,544240.0,1953,6661.68,6037
3.0,2.0,1710,107028.0,1950,1404.64,6037
4.0,4.0,3036,588252.0,1998,7192.78,6037
4.0,3.0,2322,858193.0,1951,10383.15,6037
3.0,2.0,1883,650107.0,1950,7885.28,6037
3.0,1.0,1008,357010.0,1950,4461.86,6037
3.0,1.0,1174,676411.0,1947,8187.72,6037
2.0,1.0,1030,81132.0,1950,1000.48,6037
3.0,2.0,1768,106815.0,1949,1426.98,6037
4.0,3.0,2279,248516.0,2008,3231.18,6037
3.0,1.0,984,197660.0,1945,2512.5,6037
3.0,4.0,1309,746539.0,1948,9112.7,6037
3.0,2.0,1784,693957.0,1944,8423.35,6037
3.0,1.0,1121,131115.0,1947,1689.3,6037
3.0,2.0,1713,119398.0,1941,1547.34,6037
2.0,1.0,927,308719.0,1948,3790.22,6037
6.0,4.0,3008,736993.0,1945,8986.83,6037
2.0,1.0,926,736056.0,1941,8899.75,6037
3.0,2.0,1869,915152.0,1948,11039.02,6037
3.0,2.0,1400,106407.0,1949,1420.55,6037
2.0,1.0,987,77829.0,1950,1093.57,6037
3.0,3.0,3221,605500.0,1986,7347.41,6037
3.0,3.0,2452,655530.0,1965,8032.56,6037
6.0,6.0,4184,1237486.0,1999,14976.55,6037
2.0,2.0,1773,493663.0,1953,5957.48,6037
2.0,2.0,1388,496390.0,1949,5968.46,6037
3.0,2.0,1510,804719.0,1953,9803.41,6037
5.0,3.0,2295,341557.0,1950,4223.8,6037
2.0,1.0,1278,454412.0,1951,5613.81,6037
2.0,1.0,806,102704.0,1942,1334.02,6037
4.0,3.0,2818,496954.0,1944,6041.02,6037
2.0,1.0,1117,74927.0,1947,991.77,6037
3.0,2.0,1864,232829.0,1950,2907.26,6037
3.0,1.0,944,631674.0,1921,7008.79,6037
2.0,2.0,1215,80522.0,1951,1014.37,6037
3.0,2.0,1175,83207.0,1957,964.99,6037
3.0,2.0,1785,786480.0,1938,8839.22,6037
3.0,1.0,1080,58352.0,1912,761.76,6037
4.0,4.0,3660,1439000.0,1990,16130.18,6037
4.0,2.0,1398,567798.0,1943,6404.6,6037
4.0,3.0,2078,581483.0,1926,6510.41,6037
4.0,2.0,2002,473793.0,1949,5312.79,6037
4.0,4.0,2708,617391.0,1939,6943.55,6037
4.0,2.0,1342,826632.0,1952,9258.24,6037
3.0,2.0,1726,100395.0,1955,1265.58,6037
2.0,2.0,1704,178489.0,1939,2775.45,6037
4.0,3.0,2393,484187.0,1940,6398.65,6037
3.0,1.0,1150,211086.0,1944,2990.03,6037
3.0,1.0,1114,438370.0,1947,5601.15,6037
4.0,2.0,1770,96017.0,1950,1521.79,6037
2.0,2.0,1501,308992.0,1950,4089.65,6037
5.0,4.0,2323,462393.0,1947,6109.06,6037
3.0,2.0,2180,769598.0,1941,9829.54,6037
4.0,3.0,1846,530516.0,1947,6893.78,6037
3.0,1.0,996,531000.0,1947,6948.41,6037
4.0,3.0,1836,372342.0,1955,4758.53,6037
3.0,2.0,1412,95240.0,1955,1384.67,6037
3.0,3.0,1796,87554.0,1955,1567.17,6037
3.0,2.0,1124,272778.0,1955,3707.35,6037
3.0,2.0,1124,205799.0,1955,2654.92,6037
3.0,2.0,1586,323671.0,1954,4158.49,6037
4.0,2.0,1546,744584.0,1954,9354.23,6037
3.0,2.0,1120,436764.0,1954,5620.59,6037
3.0,2.0,1144,223533.0,1947,3146.23,6037
3.0,1.0,980,213065.0,1948,3012.44,6037
2.0,1.0,768,48822.0,1944,1043.82,6037
3.0,2.0,1086,381638.0,1947,5062.85,6037
4.0,3.0,1471,409316.0,1959,5075.23,6037
5.0,3.0,1987,397760.0,1943,5216.44,6037
3.0,1.0,1012,734539.0,1950,8860.02,6037
3.0,1.0,1030,562784.0,1950,6960.7,6037
3.0,1.0,1193,342981.0,1948,4484.95,6037
3.0,2.0,1687,370785.0,1959,4811.9,6037
4.0,2.0,2113,389993.0,1955,2398.79,6037
3.0,3.0,1929,229005.0,1999,3275.14,6037
3.0,2.0,1648,343357.0,1948,4515.35,6037
3.0,2.0,1638,453984.0,1964,5776.36,6037
3.0,1.0,900,355125.0,1953,4682.95,6037
5.0,2.0,2408,148760.0,1953,2363.77,6037
4.0,2.0,1534,881435.0,1955,10518.35,6037
3.0,1.0,1114,70362.0,1955,1443.34,6037
3.0,2.0,1870,686354.0,1963,8465.38,6037
4.0,3.0,1656,832187.0,1957,9955.85,6037
2.0,1.0,839,288574.0,1957,3887.14,6037
3.0,3.0,2390,722547.0,1990,8747.94,6037
3.0,3.0,2452,590566.0,1954,7336.81,6037
4.0,4.0,2671,1040710.0,2001,12367.97,6037
3.0,2.0,1422,253919.0,1965,3446.47,6037
5.0,5.0,3541,928667.0,2003,10462.3,6037
4.0,3.0,2460,1387614.0,1978,15448.51,6037
5.0,5.0,4816,1663442.0,1999,18566.28,6037
3.0,2.0,1093,80514.0,1956,1077.79,6037
3.0,3.0,1976,476600.0,1951,5460.41,6037
4.0,4.0,3699,1011494.0,1996,11381.23,6037
3.0,3.0,2489,146918.0,1964,1950.24,6037
3.0,2.0,1680,953049.0,1952,10725.76,6037
4.0,3.0,1771,490142.0,1950,5589.96,6037
3.0,3.0,1875,473223.0,1950,5412.45,6037
3.0,1.0,1091,843123.0,1950,9499.27,6037
3.0,2.0,1496,85275.0,1949,1158.5,6037
3.0,2.0,1377,96258.0,1959,1273.61,6037
3.0,3.0,1781,1121543.0,1957,12504.66,6037
3.0,2.0,1682,734981.0,1949,8277.24,6037
3.0,3.0,2283,1381194.0,1953,15525.55,6037
3.0,3.0,3219,1897502.0,2002,21126.0,6037
5.0,6.0,5432,4867011.0,2002,53725.46,6037
3.0,3.0,2470,1733748.0,1960,19293.04,6037
4.0,4.0,2966,1724189.0,1964,19132.9,6037
4.0,2.0,2397,189792.0,1951,2334.47,6037
5.0,4.0,4000,1941923.0,1985,21572.84,6037
2.0,1.0,1156,78439.0,1947,1136.8,6037
2.0,2.0,1634,494253.0,1965,5481.34,6037
3.0,3.0,1988,632868.0,1976,7155.73,6037
3.0,2.0,1604,1206925.0,1957,13421.32,6037
7.0,4.0,3132,1406936.0,1961,15745.62,6037
4.0,3.0,2189,114270.0,1942,1494.75,6037
3.0,1.0,1110,551073.0,1953,6308.88,6037
3.0,2.0,1214,97914.0,1955,1276.23,6037
4.0,2.0,1925,863395.0,1963,9741.95,6037
3.0,3.0,1756,159239.0,1950,1965.59,6037
3.0,2.0,1248,214642.0,1955,2550.23,6037
3.0,3.0,2684,1077724.0,1997,12053.62,6037
5.0,4.0,3085,2265319.0,2006,25140.8,6037
4.0,3.0,2171,902505.0,1951,10114.66,6037
5.0,3.0,1591,1319825.0,1955,14647.03,6037
3.0,3.0,2004,634943.0,1950,7181.25,6037
5.0,2.0,2099,565431.0,1950,6425.07,6037
3.0,2.0,1506,796485.0,1964,8927.94,6037
2.0,2.0,1386,860869.0,1937,9617.61,6037
5.0,4.0,2750,947619.0,1994,10624.6,6037
3.0,3.0,2028,183242.0,1961,2230.78,6037
1.0,2.0,1486,504653.0,1950,6579.57,6037
3.0,3.0,2449,413981.0,1985,4767.38,6037
4.0,4.0,3244,1148323.0,2001,12918.07,6037
3.0,3.0,2520,656059.0,1969,7513.26,6037
3.0,3.0,2200,589099.0,1981,6673.53,6037
1.0,2.0,1118,114068.0,1955,1422.91,6037
2.0,1.0,884,764656.0,1939,8614.74,6037
5.0,6.0,3490,1525554.0,1990,17040.12,6037
4.0,2.0,2123,2126294.0,1941,23570.7,6037
4.0,3.0,2178,505628.0,1960,5771.18,6037
4.0,4.0,2528,1234100.0,2009,13221.85,6037
3.0,5.0,3570,1405784.0,2003,15128.57,6037
3.0,2.0,1606,550315.0,1920,6099.17,6037
5.0,5.0,3565,938624.0,1999,10265.8,6037
4.0,4.0,4013,1741255.0,2006,18660.36,6037
3.0,2.0,1692,97813.0,1958,1361.05,6037
2.0,2.0,1411,106819.0,1950,1463.17,6037
3.0,4.0,3268,649411.0,1987,7171.1,6037
3.0,2.0,1271,981240.0,1958,10489.95,6037
5.0,4.0,2764,897783.0,1953,9733.68,6037
3.0,4.0,2713,2539694.0,2002,26824.3,6037
3.0,1.0,1053,127255.0,1952,1646.31,6037
4.0,3.0,3415,936151.0,1997,11335.2,6037
5.0,4.0,3482,1012410.0,1959,12116.94,6037
2.0,1.0,760,945051.0,1925,11214.68,6037
3.0,1.0,1398,97417.0,1944,1928.42,6037
5.0,3.0,2205,733557.0,1954,8974.64,6037
3.0,3.0,2370,524160.0,1958,7221.47,6037
4.0,3.0,1738,1326281.0,1947,15577.54,6037
4.0,1.0,1245,741816.0,1925,8941.3,6037
2.0,1.0,786,645769.0,1924,7874.42,6037
3.0,1.0,1344,640989.0,1930,7885.67,6037
4.0,2.0,1554,254558.0,1947,3603.97,6037
5.0,5.0,2674,831108.0,1952,10092.98,6037
4.0,3.0,2212,513027.0,1941,6571.72,6037
3.0,3.0,2114,314113.0,1982,4243.31,6037
3.0,2.0,1460,689225.0,1937,8404.5,6037
3.0,2.0,1981,1052540.0,1950,12486.18,6037
3.0,1.0,1162,859377.0,1947,10268.22,6037
3.0,2.0,1361,531501.0,1952,6731.74,6037
3.0,3.0,2478,1201037.0,1993,14560.99,6037
5.0,5.0,3135,1180639.0,1996,14352.81,6037
4.0,2.0,2010,676828.0,1942,8379.89,6037
4.0,3.0,2147,370979.0,1948,4940.48,6037
3.0,2.0,1953,331356.0,1950,4608.28,6037
2.0,1.0,1464,114275.0,1949,1522.37,6037
2.0,2.0,1578,453750.0,1956,5809.58,6037
2.0,1.0,905,772000.0,1950,9313.81,6037
3.0,1.0,1597,108456.0,1950,2002.06,6037
3.0,2.0,1848,361806.0,1953,4777.24,6037
3.0,2.0,1695,747701.0,1951,9051.62,6037
3.0,1.0,1313,380433.0,1950,5066.99,6037
3.0,2.0,1643,149362.0,1951,2466.78,6037
3.0,1.0,1000,348260.0,1951,4616.51,6037
3.0,2.0,1410,534349.0,1951,6418.25,6037
3.0,2.0,1306,406994.0,1940,4902.56,6037
4.0,3.0,1628,609177.0,1947,7325.93,6037
2.0,1.0,1034,227492.0,1952,2804.71,6037
3.0,2.0,1818,515346.0,1952,6268.73,6037
2.0,2.0,1194,97924.0,1952,1214.16,6037
2.0,1.0,922,507036.0,1926,6075.5,6037
2.0,1.0,896,62288.0,1948,764.3,6037
3.0,2.0,1423,108765.0,1952,1346.44,6037
2.0,1.0,919,61460.0,1941,757.93,6037
3.0,3.0,2500,1863961.0,1915,22323.1,6037
3.0,4.0,3398,955344.0,1990,11593.01,6037
2.0,1.0,770,62287.0,1924,829.35,6037
3.0,3.0,1835,809631.0,1978,9726.67,6037
5.0,4.0,2724,163288.0,1967,2153.79,6037
2.0,1.0,815,59595.0,1953,728.99,6037
2.0,1.0,1008,64773.0,1947,879.52,6037
3.0,2.0,1682,384405.0,1924,4659.78,6037
2.0,2.0,1108,382997.0,1941,4689.87,6037
2.0,2.0,1284,80933.0,1947,1096.66,6037
3.0,2.0,1354,284612.0,1941,3522.33,6037
3.0,2.0,1054,318280.0,1941,3842.4,6037
2.0,1.0,1092,80104.0,1937,1005.32,6037
4.0,4.0,2761,1060112.0,1938,12835.78,6037
2.0,1.0,828,174417.0,1947,2118.19,6037
3.0,1.0,994,231612.0,1953,3405.1,6037
2.0,1.0,720,699424.0,1948,8363.29,6037
3.0,2.0,1030,318081.0,1944,4287.48,6037
2.0,1.0,1358,415527.0,1948,4996.41,6037
3.0,3.0,1903,1165000.0,1949,13985.62,6037
3.0,2.0,1432,532857.0,1951,8489.93,6037
3.0,2.0,2194,188560.0,1964,2440.87,6037
3.0,1.0,1125,516438.0,1947,6242.37,6037
2.0,1.0,1032,62076.0,1922,828.62,6037
3.0,2.0,1463,1068665.0,1921,12794.61,6037
4.0,2.0,1570,1588223.0,1949,19071.22,6037
3.0,2.0,1456,549272.0,1941,6638.7,6037
2.0,1.0,1130,297307.0,1924,3703.89,6037
3.0,3.0,2028,658181.0,1908,7964.5,6037
3.0,2.0,1134,162304.0,1911,1998.18,6037
3.0,2.0,1747,1118514.0,1947,13432.04,6037
3.0,2.0,1380,40746.0,1922,613.39,6037
3.0,2.0,1367,220115.0,1939,2720.68,6037
2.0,1.0,1143,954233.0,1926,11455.47,6037
3.0,2.0,1384,103297.0,1953,1351.4,6037
3.0,3.0,2071,1054095.0,1949,12724.64,6037
3.0,1.0,984,474329.0,1950,5685.18,6037
3.0,1.0,1306,86523.0,1956,1075.95,6037
4.0,2.0,1641,264887.0,1936,3302.33,6037
2.0,1.0,1392,79058.0,1925,1076.98,6037
2.0,1.0,854,190332.0,1948,2316.45,6037
4.0,2.0,1824,378883.0,1948,4617.84,6037
3.0,1.0,1129,757580.0,1950,9158.21,6037
3.0,3.0,1628,707407.0,1953,12964.95,6037
2.0,2.0,1361,98331.0,1953,1369.34,6037
3.0,2.0,2087,782086.0,1949,9426.83,6037
3.0,2.0,1537,568506.0,1949,6844.85,6037
3.0,1.0,1158,135319.0,1948,1714.45,6037
4.0,4.0,2653,1089173.0,1947,13153.94,6037
4.0,3.0,2268,1299772.0,1950,15678.48,6037
3.0,1.0,1570,108268.0,1924,1447.95,6037
3.0,2.0,1788,127947.0,1946,1746.45,6037
3.0,2.0,2191,507203.0,1946,6210.24,6037
2.0,1.0,806,714213.0,1940,8672.4,6037
4.0,3.0,2203,436014.0,1978,5334.64,6037
3.0,2.0,1992,140370.0,1950,1851.12,6037
4.0,3.0,1636,1327564.0,1947,16047.12,6037
3.0,2.0,1539,482415.0,1948,5886.68,6037
3.0,2.0,1400,118831.0,1948,1641.82,6037
3.0,2.0,1453,91076.0,1951,1280.02,6037
4.0,5.0,2709,664782.0,1939,8038.41,6037
5.0,5.0,4215,1221239.0,1940,14833.67,6037
2.0,2.0,1365,760523.0,1950,9269.62,6037
3.0,1.0,1125,495146.0,1947,6032.88,6037
3.0,1.0,1125,98428.0,1947,1212.45,6037
2.0,1.0,1401,311196.0,1926,3764.04,6037
2.0,2.0,1584,689673.0,1948,8373.77,6037
3.0,1.0,1273,81551.0,1940,1024.81,6037
3.0,2.0,1932,613527.0,1940,7416.69,6037
3.0,1.0,1014,776650.0,1944,10811.46,6037
2.0,1.0,1076,600515.0,1936,7193.79,6037
2.0,1.0,1167,70572.0,1939,890.95,6037
3.0,2.0,1064,85694.0,1945,1118.12,6037
3.0,2.0,1317,463053.0,1945,5622.0,6037
3.0,2.0,2472,351758.0,1950,4351.02,6037
3.0,2.0,1670,880740.0,1951,10640.58,6037
3.0,1.0,1142,895000.0,1947,10799.67,6037
2.0,1.0,932,61879.0,1948,841.11,6037
1.0,1.0,1384,600515.0,1927,7342.76,6037
4.0,2.0,1829,90661.0,1966,1306.26,6037
2.0,1.0,768,42815.0,1925,517.07,6037
6.0,7.0,6241,4634240.0,2009,55623.69,6037
5.0,6.0,4530,3281099.0,2013,39406.22,6037
4.0,4.0,2942,2648717.0,1951,30794.88,6037
4.0,3.0,2987,1832991.0,1936,21444.0,6037
3.0,2.0,1438,643199.0,1925,7477.87,6037
4.0,4.0,3178,841614.0,1979,10183.33,6037
4.0,4.0,3021,687557.0,1978,8486.35,6037
4.0,3.0,2979,278365.0,1936,3778.02,6037
3.0,3.0,2792,1116263.0,1906,13297.09,6037
3.0,2.0,1859,659492.0,1930,8068.74,6037
2.0,2.0,1377,595023.0,1928,7300.56,6037
3.0,3.0,4176,2783387.0,1937,32382.46,6037
3.0,4.0,3434,2256583.0,1927,26285.26,6037
3.0,2.0,1907,209134.0,1928,2569.9,6037
3.0,2.0,2651,467348.0,1935,5921.96,6037
5.0,4.0,5534,1894514.0,1987,22261.13,6037
4.0,4.0,3384,806496.0,1924,9420.76,6037
2.0,2.0,1836,2614268.0,1934,30355.95,6037
5.0,5.0,3587,3345514.0,1924,38659.97,6037
3.0,2.0,1780,171645.0,1923,2517.95,6037
2.0,2.0,1887,2807268.0,1923,32551.22,6037
3.0,2.0,2200,2522570.0,1943,29329.41,6037
5.0,5.0,4301,4594006.0,2006,52956.69,6037
5.0,2.0,3041,1087382.0,1905,12977.14,6037
4.0,2.0,1918,548186.0,1947,6409.81,6037
4.0,2.0,2002,103295.0,1924,1361.89,6037
3.0,2.0,1531,659531.0,1940,8072.94,6037
4.0,3.0,2275,1653973.0,1940,19460.22,6037
1.0,1.0,572,268392.0,1905,3532.68,6037
2.0,3.0,2988,813323.0,1987,9461.82,6037
3.0,3.0,3148,1420387.0,1992,17185.11,6037
4.0,4.0,3301,310134.0,1947,3936.39,6037
2.0,2.0,1913,1128570.0,1948,13616.31,6037
3.0,3.0,1369,480003.0,1929,5821.82,6037
2.0,2.0,1403,189837.0,1942,2456.77,6037
3.0,2.0,1567,636192.0,1930,7693.9,6037
3.0,1.0,1636,1974661.0,1939,23743.18,6037
5.0,4.0,2160,234269.0,1926,2937.56,6037
5.0,6.0,4760,2444626.0,2006,29431.76,6037
2.0,2.0,1999,593483.0,1949,7251.86,6037
2.0,1.0,1509,1386970.0,1932,14031.12,6037
3.0,2.0,2034,1009715.0,1951,12267.33,6037
2.0,2.0,2487,151672.0,1940,1971.41,6037
3.0,2.0,1652,407284.0,1936,5004.8,6037
3.0,3.0,2163,103916.0,1941,1423.3,6037
5.0,5.0,4656,2110406.0,2005,25440.05,6037
5.0,6.0,5000,3090611.0,1949,37340.9,6037
3.0,2.0,2231,3026460.0,1948,36415.94,6037
5.0,6.0,5239,2705651.0,2010,32655.02,6037
3.0,2.0,2135,111999.0,1951,1483.37,6037
4.0,4.0,3509,2559000.0,1938,30838.31,6037
5.0,5.0,3739,2588834.0,1967,31108.73,6037
3.0,3.0,2367,169535.0,1935,2240.96,6037
4.0,3.0,2388,171725.0,1955,2343.8,6037
3.0,3.0,1710,109510.0,1949,1432.68,6037
2.0,2.0,1994,801359.0,1950,9727.25,6037
3.0,2.0,1803,1062099.0,1948,12925.59,6037
2.0,1.0,778,409500.0,1940,4996.52,6037
4.0,3.0,2005,423338.0,1947,5276.08,6037
2.0,1.0,1024,117056.0,1941,2099.47,6037
5.0,4.0,4278,194636.0,1951,2653.9,6037
3.0,3.0,2079,775320.0,1952,9529.28,6037
4.0,3.0,2327,665056.0,1952,8243.0,6037
3.0,3.0,2108,763407.0,1929,9289.73,6037
5.0,5.0,3708,2153911.0,2008,25906.91,6037
5.0,5.0,4583,3421209.0,1952,41157.96,6037
3.0,3.0,1990,1880500.0,1951,22594.81,6037
3.0,3.0,2486,1020362.0,1931,12352.3,6037
5.0,3.0,2739,585388.0,1929,7152.45,6037
2.0,2.0,1454,220163.0,1947,2761.93,6037
4.0,3.0,2772,521087.0,2003,6363.86,6037
4.0,4.0,2683,948421.0,1976,11464.52,6037
4.0,3.0,2670,324283.0,1923,4060.92,6037
3.0,2.0,1623,2096855.0,1936,25144.16,6037
4.0,2.0,1720,383505.0,1924,4679.48,6037
3.0,2.0,1743,417091.0,1926,240.09,6037
3.0,3.0,1592,1269062.0,1931,15334.5,6037
2.0,1.0,1104,1200000.0,1930,14486.28,6037
2.0,1.0,1454,404049.0,1931,4911.29,6037
2.0,1.0,1032,533979.0,1924,6582.37,6037
3.0,3.0,2166,1033047.0,1937,12554.21,6037
3.0,2.0,1594,1130387.0,1950,13701.85,6037
3.0,2.0,1483,162733.0,1934,2082.97,6037
3.0,2.0,1765,149485.0,1929,1924.7,6037
3.0,2.0,1915,484003.0,1929,5932.53,6037
2.0,3.0,1733,700551.0,1934,8503.55,6037
5.0,4.0,3378,1916311.0,1947,23175.01,6037
3.0,2.0,2033,439132.0,1935,5490.0,6037
4.0,2.0,2400,190661.0,1925,2492.92,6037
4.0,5.0,1787,1349506.0,1926,16326.02,6037
4.0,3.0,2318,232547.0,1924,3093.19,6037
4.0,5.0,3390,3313709.0,1933,38574.41,6037
4.0,3.0,2842,234196.0,1929,2803.22,6037
